0	1
0.01	0.998005
0.02	0.996014
0.03	0.994018
0.04	0.992047
0.05	0.990083
0.06	0.98811
0.07	0.986183
0.08	0.984231
0.09	0.982305
0.1	0.980361
0.11	0.978453
0.12	0.976538
0.13	0.974628
0.14	0.97273
0.15	0.970836
0.16	0.968941
0.17	0.967059
0.18	0.965192
0.19	0.96332
0.2	0.961475
0.21	0.959619
0.22	0.95778
0.23	0.955959
0.24	0.954116
0.25	0.952292
0.26	0.950471
0.27	0.948663
0.28	0.946855
0.29	0.945057
0.3	0.943278
0.31	0.941501
0.32	0.939724
0.33	0.937954
0.34	0.936168
0.35	0.934409
0.36	0.932669
0.37	0.930929
0.38	0.929217
0.39	0.927485
0.4	0.925772
0.41	0.924056
0.42	0.922354
0.43	0.920651
0.44	0.918952
0.45	0.917252
0.46	0.915562
0.47	0.913895
0.48	0.912216
0.49	0.910542
0.5	0.908864
0.51	0.907209
0.52	0.905567
0.53	0.903923
0.54	0.902282
0.55	0.900647
0.56	0.899015
0.57	0.897402
0.58	0.895805
0.59	0.89419
0.6	0.89257
0.61	0.890969
0.62	0.889385
0.63	0.887781
0.64	0.886224
0.65	0.884651
0.66	0.883088
0.67	0.881527
0.68	0.879965
0.69	0.878426
0.7	0.8769
0.71	0.875343
0.72	0.873823
0.73	0.872287
0.74	0.87078
0.75	0.869261
0.76	0.867737
0.77	0.866214
0.78	0.86472
0.79	0.863239
0.8	0.861754
0.81	0.860283
0.82	0.858796
0.83	0.857327
0.84	0.855856
0.85	0.854403
0.86	0.852934
0.87	0.851468
0.88	0.850013
0.89	0.848563
0.9	0.847108
0.91	0.845686
0.92	0.844246
0.93	0.842822
0.94	0.841386
0.95	0.839986
0.96	0.838565
0.97	0.837153
0.98	0.835731
0.99	0.834343
1	0.832943
1.01	0.831566
1.02	0.830187
1.03	0.828804
1.04	0.827438
1.05	0.826064
1.06	0.824713
1.07	0.823362
1.08	0.82201
1.09	0.820667
1.1	0.819309
1.11	0.817962
1.12	0.816639
1.13	0.815314
1.14	0.813976
1.15	0.812646
1.16	0.811324
1.17	0.809997
1.18	0.808698
1.19	0.807388
1.2	0.806091
1.21	0.804791
1.22	0.803494
1.23	0.802182
1.24	0.80091
1.25	0.799649
1.26	0.798373
1.27	0.797092
1.28	0.79582
1.29	0.794549
1.3	0.793284
1.31	0.79202
1.32	0.790784
1.33	0.789531
1.34	0.788279
1.35	0.78703
1.36	0.785794
1.37	0.78454
1.38	0.783294
1.39	0.782062
1.4	0.780838
1.41	0.779622
1.42	0.77842
1.43	0.777198
1.44	0.776007
1.45	0.774813
1.46	0.773606
1.47	0.772406
1.48	0.771216
1.49	0.770022
1.5	0.768822
1.51	0.767635
1.52	0.766452
1.53	0.765267
1.54	0.764081
1.55	0.762915
1.56	0.761762
1.57	0.760586
1.58	0.759423
1.59	0.758252
1.6	0.757097
1.61	0.755952
1.62	0.754804
1.63	0.753666
1.64	0.752519
1.65	0.751387
1.66	0.750255
1.67	0.74914
1.68	0.747995
1.69	0.746868
1.7	0.74575
1.71	0.744637
1.72	0.743531
1.73	0.742414
1.74	0.74132
1.75	0.740232
1.76	0.739146
1.77	0.738033
1.78	0.736939
1.79	0.735842
1.8	0.734754
1.81	0.733674
1.82	0.732606
1.83	0.731551
1.84	0.730477
1.85	0.72942
1.86	0.728351
1.87	0.727283
