0	1
0.01	1.00299
0.02	1.006
0.03	1.00898
0.04	1.01199
0.05	1.01498
0.06	1.01799
0.07	1.02099
0.08	1.02401
0.09	1.02704
0.1	1.03004
0.11	1.03307
0.12	1.03611
0.13	1.03912
0.14	1.04217
0.15	1.04521
0.16	1.04824
0.17	1.05128
0.18	1.05433
0.19	1.05736
0.2	1.06041
0.21	1.06344
0.22	1.06651
0.23	1.06957
0.24	1.07263
0.25	1.07567
0.26	1.07874
0.27	1.0818
0.28	1.08488
0.29	1.08796
0.3	1.09104
0.31	1.09411
0.32	1.09718
0.33	1.10025
0.34	1.10335
0.35	1.10644
0.36	1.10952
0.37	1.1126
0.38	1.1157
0.39	1.11879
0.4	1.12187
0.41	1.12498
0.42	1.12807
0.43	1.13117
0.44	1.13427
0.45	1.13738
0.46	1.1405
0.47	1.1436
0.48	1.14669
0.49	1.1498
0.5	1.1529
0.51	1.15602
0.52	1.15911
0.53	1.16222
0.54	1.16535
0.55	1.16846
0.56	1.17155
0.57	1.17465
0.58	1.17776
0.59	1.18088
0.6	1.18399
0.61	1.18711
0.62	1.19022
0.63	1.19335
0.64	1.19648
0.65	1.19961
0.66	1.20273
0.67	1.20584
0.68	1.20896
0.69	1.21206
0.7	1.21519
0.71	1.2183
0.72	1.22143
0.73	1.22455
0.74	1.22769
0.75	1.23082
0.76	1.23393
0.77	1.23706
0.78	1.24018
0.79	1.2433
0.8	1.24643
0.81	1.24955
0.82	1.25267
0.83	1.25579
0.84	1.25891
0.85	1.26203
0.86	1.26514
0.87	1.26828
0.88	1.27141
0.89	1.27454
0.9	1.27766
0.91	1.28079
0.92	1.28393
0.93	1.28706
0.94	1.29017
0.95	1.29331
0.96	1.29642
0.97	1.29954
0.98	1.30266
0.99	1.30578
1	1.30892
1.01	1.31203
1.02	1.31516
1.03	1.31827
1.04	1.3214
1.05	1.32451
1.06	1.32761
1.07	1.33072
1.08	1.33382
1.09	1.33692
1.1	1.34005
1.11	1.34317
1.12	1.34628
1.13	1.34936
1.14	1.35246
1.15	1.35556
1.16	1.35866
1.17	1.36176
1.18	1.36486
1.19	1.36797
1.2	1.37107
1.21	1.37417
1.22	1.37727
1.23	1.38035
1.24	1.38343
1.25	1.38653
1.26	1.38961
1.27	1.39272
1.28	1.39581
1.29	1.39889
1.3	1.40197
1.31	1.40506
1.32	1.40813
1.33	1.41119
1.34	1.41427
1.35	1.41733
1.36	1.42041
1.37	1.42348
1.38	1.42656
1.39	1.42963
1.4	1.43267
1.41	1.43573
1.42	1.43878
1.43	1.44181
1.44	1.44486
1.45	1.44791
1.46	1.45096
1.47	1.45401
1.48	1.45705
1.49	1.46008
1.5	1.46313
1.51	1.46617
1.52	1.4692
1.53	1.47223
1.54	1.47525
1.55	1.47828
1.56	1.48131
1.57	1.48432
1.58	1.48734
1.59	1.49034
1.6	1.49336
1.61	1.49637
1.62	1.49937
1.63	1.50237
1.64	1.50538
1.65	1.50838
1.66	1.51137
1.67	1.51436
1.68	1.51734
1.69	1.52031
1.7	1.52331
1.71	1.52626
1.72	1.52922
1.73	1.53217
1.74	1.53514
1.75	1.5381
1.76	1.54106
1.77	1.54402
1.78	1.54697
1.79	1.5499
1.8	1.55285
1.81	1.5558
1.82	1.55874
1.83	1.56167
1.84	1.5646
1.85	1.56751
1.86	1.57044
1.87	1.57337
1.88	1.57629
1.89	1.5792
1.9	1.58209
1.91	1.58499
1.92	1.58789
1.93	1.59079
1.94	1.59368
1.95	1.59656
1.96	1.59946
1.97	1.60234
1.98	1.60522
1.99	1.60808
2	1.61094
2.01	1.61381
2.02	1.61667
2.03	1.61954
2.04	1.62239
2.05	1.62522
2.06	1.62807
2.07	1.63091
2.08	1.63374
2.09	1.63657
2.1	1.6394
2.11	1.64222
2.12	1.64504
2.13	1.64786
2.14	1.65067
2.15	1.65348
2.16	1.65628
2.17	1.65908
2.18	1.66189
2.19	1.66469
2.2	1.66747
2.21	1.67025
2.22	1.67302
2.23	1.67579
2.24	1.67856
2.25	1.6813
2.26	1.68405
2.27	1.68678
2.28	1.68953
2.29	1.69225
2.3	1.69498
2.31	1.69771
2.32	1.70046
2.33	1.70319
2.34	1.70592
2.35	1.70863
2.36	1.71133
2.37	1.71403
2.38	1.71672
2.39	1.7194
2.4	1.72208
2.41	1.72475
2.42	1.72743
2.43	1.7301
2.44	1.73275
2.45	1.73542
2.46	1.73807
2.47	1.74072
2.48	1.74337
2.49	1.746
2.5	1.74863
2.51	1.75124
2.52	1.75386
2.53	1.75647
2.54	1.75909
2.55	1.7617
2.56	1.76433
2.57	1.76693
2.58	1.76952
2.59	1.7721
2.6	1.77466
2.61	1.77725
2.62	1.77982
2.63	1.78238
2.64	1.78492
2.65	1.78749
2.66	1.79002
2.67	1.79256
2.68	1.79509
2.69	1.79763
2.7	1.80016
2.71	1.80266
2.72	1.80518
2.73	1.80769
2.74	1.8102
2.75	1.81268
2.76	1.81517
2.77	1.81765
2.78	1.82014
2.79	1.82262
2.8	1.82508
2.81	1.82755
2.82	1.82999
